DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
6/1/2020 7:30,4136001,9kRcWv60rDACzjR,247.98,243.18,168.4,2247838969
6/1/2020 7:45,4136001,9kRcWv60rDACzjR,195.9142857,192.0642857,219.5,2247839021
6/1/2020 8:00,4136001,9kRcWv60rDACzjR,235.2933333,230.72,274.6666667,2247839076
6/1/2020 8:15,4136001,9kRcWv60rDACzjR,306.1266667,300.64,336.4,2247839137
6/1/2020 8:30,4136001,9kRcWv60rDACzjR,385.4666667,378.6333333,422.1333333,2247839223
6/1/2020 8:45,4136001,9kRcWv60rDACzjR,758.6533333,742.74,564.8,2247839366
6/1/2020 9:00,4136001,9kRcWv60rDACzjR,897.5,878.0285714,763.3571429,2247839564
6/1/2020 9:15,4136001,9kRcWv60rDACzjR,933.8866667,913.3933333,983.2,2247839784
6/1/2020 9:30,4136001,9kRcWv60rDACzjR,1085.413333,1060.513333,1229.266667,2247840030
6/1/2020 9:45,4136001,9kRcWv60rDACzjR,1035.046667,1010.66,1490.533333,2247840292
6/1/2020 10:00,4136001,9kRcWv60rDACzjR,773.5933333,756.4133333,1705.533333,2247840507
6/1/2020 10:15,4136001,9kRcWv60rDACzjR,1116.707143,1089.692857,1948,2247840749
6/1/2020 10:30,4136001,9kRcWv60rDACzjR,950,928.06,2199.6,2247841001
6/1/2020 10:45,4136001,9kRcWv60rDACzjR,446.5666667,438.3533333,2369.066667,2247841170
6/1/2020 11:00,4136001,9kRcWv60rDACzjR,494.4266667,484.8933333,2481.466667,2247841282
6/1/2020 11:15,4136001,9kRcWv60rDACzjR,650.08,636.7333333,2626.066667,2247841427
6/1/2020 11:30,4136001,9kRcWv60rDACzjR,508.2214286,498.5,2772.071429,2247841573
6/1/2020 11:45,4136001,9kRcWv60rDACzjR,414.7266667,406.6333333,2689.533333,2097985570
6/1/2020 12:00,4136001,9kRcWv60rDACzjR,434.4066667,423.72,797.2666667,1198848941
6/1/2020 12:15,4136001,9kRcWv60rDACzjR,875.16,854.7133333,3167.933333,2247841969
6/1/2020 12:30,4136001,9kRcWv60rDACzjR,1177.946667,1149.306667,3381.266667,2247842182
6/1/2020 12:45,4136001,9kRcWv60rDACzjR,774.3071429,757.7142857,3627.285714,2247842428
6/1/2020 13:00,4136001,9kRcWv60rDACzjR,421.3666667,413.6733333,3774.066667,2247842575
6/1/2020 13:15,4136001,9kRcWv60rDACzjR,104.5333333,102.0533333,3843.333333,2247842644
6/1/2020 13:30,4136001,9kRcWv60rDACzjR,44.1,42.6,3851,2247842652
6/1/2020 13:45,4136001,9kRcWv60rDACzjR,103.36,100.44,3890.4,2247842691
6/1/2020 14:00,4136001,9kRcWv60rDACzjR,86.92142857,84.40714286,3904.285714,2247842705
6/1/2020 14:15,4136001,9kRcWv60rDACzjR,69.66666667,67.49333333,3923.066667,2247842724
6/1/2020 14:30,4136001,9kRcWv60rDACzjR,57.29333333,55.44666667,3938.466667,2247842739
6/1/2020 14:45,4136001,9kRcWv60rDACzjR,56.1,54.27333333,3952.2,2247842753
6/1/2020 15:00,4136001,9kRcWv60rDACzjR,58.36,56.47333333,3966,2247842767
6/1/2020 15:15,4136001,9kRcWv60rDACzjR,62.12666667,60.16666667,3980.533333,2247842782
6/1/2020 15:30,4136001,9kRcWv60rDACzjR,69.58571429,67.39285714,3996.285714,2247842797
6/1/2020 15:45,4136001,9kRcWv60rDACzjR,81.76,79.34666667,4014,2247842815
6/1/2020 16:00,4136001,9kRcWv60rDACzjR,101.26,98.38,4036.466667,2247842837
6/1/2020 16:15,4136001,9kRcWv60rDACzjR,135.8333333,132.32,4065.333333,2247842866
6/1/2020 16:30,4136001,9kRcWv60rDACzjR,144.4133333,141.08,4101.866667,2247842903
6/1/2020 16:45,4136001,9kRcWv60rDACzjR,68.6,66.49285714,4126.571429,2247842928
6/1/2020 17:00,4136001,9kRcWv60rDACzjR,77.58,75.26666667,4144.2,2247842945
6/1/2020 17:15,4136001,9kRcWv60rDACzjR,30.70666667,29.65333333,4158.333333,2247842959
6/1/2020 17:30,4136001,9kRcWv60rDACzjR,9.658333333,9.325,4162.583333,2247842964
6/1/2020 18:00,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 18:15,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 18:30,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 18:45,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 19:00,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 19:15,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 19:30,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 19:45,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 20:00,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 20:15,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 20:30,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 20:45,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 21:00,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 21:15,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 21:30,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 21:45,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 22:00,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 22:15,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 22:30,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 22:45,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 23:00,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 23:15,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 23:30,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/1/2020 23:45,4136001,9kRcWv60rDACzjR,0,0,4163,2247842964
6/2/2020 0:00,4136001,9kRcWv60rDACzjR,0,0,1387.666667,2247842964
6/2/2020 0:15,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 0:30,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 0:45,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 1:00,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 1:15,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 1:30,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 1:45,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 2:00,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 2:15,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 2:30,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 2:45,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 3:00,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 3:15,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 3:30,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 3:45,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 4:00,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 4:15,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 4:30,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 4:45,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 5:00,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 5:15,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 5:30,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 5:45,4136001,9kRcWv60rDACzjR,0,0,0,2247842964
6/2/2020 6:00,4136001,9kRcWv60rDACzjR,26.61333333,25.7,2.933333333,2247842967
6/2/2020 6:15,4136001,9kRcWv60rDACzjR,67.38,65.29333333,14.26666667,2247842978
6/2/2020 6:30,4136001,9kRcWv60rDACzjR,115.24,112.14,35.4,2247842999
6/2/2020 6:45,4136001,9kRcWv60rDACzjR,248.9357143,244.1785714,78.28571429,2247843042
6/2/2020 7:00,4136001,9kRcWv60rDACzjR,251.18,246.4533333,138.2666667,2247843102
6/2/2020 7:15,4136001,9kRcWv60rDACzjR,329.84,324.14,211.0666667,2247843175
6/2/2020 7:30,4136001,9kRcWv60rDACzjR,357.48,351.3733333,298,2247843262
6/2/2020 7:45,4136001,9kRcWv60rDACzjR,394.76,387.7666667,388.2666667,2247843352
6/2/2020 8:00,4136001,9kRcWv60rDACzjR,505.0214286,495.1857143,499.7857143,2247843464
6/2/2020 8:15,4136001,9kRcWv60rDACzjR,504.1066667,494.2733333,619.2666667,2247843583
6/2/2020 8:30,4136001,9kRcWv60rDACzjR,556.6533333,545.5866667,748.8,2247843713
6/2/2020 8:45,4136001,9kRcWv60rDACzjR,655.6,642.1933333,902.6,2247843867
6/2/2020 9:00,4136001,9kRcWv60rDACzjR,696.4142857,682.05,1066.071429,2247844030
6/2/2020 9:15,4136001,9kRcWv60rDACzjR,563.04,551.8666667,1222.133333,2247844186
6/2/2020 9:30,4136001,9kRcWv60rDACzjR,563.5933333,552.3066667,1265.6,2097988032
6/2/2020 9:45,4136001,9kRcWv60rDACzjR,619.3466667,606.7866667,1510.8,2247844475
6/2/2020 10:00,4136001,9kRcWv60rDACzjR,675.9733333,661.98,1669.533333,2247844634
6/2/2020 10:15,4136001,9kRcWv60rDACzjR,737.0071429,721.4785714,1852.571429,2247844817
6/2/2020 10:30,4136001,9kRcWv60rDACzjR,637.0666667,624.0866667,2010.6,2247844975
6/2/2020 10:45,4136001,9kRcWv60rDACzjR,696.8866667,682.1333333,2176.266667,2247845140
6/2/2020 11:00,4136001,9kRcWv60rDACzjR,606.3933333,594.1066667,2336.133333,2247845300
6/2/2020 11:15,4136001,9kRcWv60rDACzjR,250.4133333,245.1,977.1333333,1498563611
6/2/2020 11:30,4136001,9kRcWv60rDACzjR,1269.371429,1237.628571,2614.714286,2247845579
6/2/2020 11:45,4136001,9kRcWv60rDACzjR,1202.22,1172.933333,2918,2247845882
6/2/2020 12:00,4136001,9kRcWv60rDACzjR,980.8666667,958.0733333,3173.133333,2247846137
6/2/2020 12:15,4136001,9kRcWv60rDACzjR,594.2733333,581.1866667,3163.533333,2097989930
6/2/2020 12:30,4136001,9kRcWv60rDACzjR,0,0,0,0
6/2/2020 12:45,4136001,9kRcWv60rDACzjR,967.5785714,944.0142857,2560.714286,2247846516
6/2/2020 13:00,4136001,9kRcWv60rDACzjR,811.3333333,793.6266667,3794.8,2247846759
6/2/2020 13:15,4136001,9kRcWv60rDACzjR,1188.16,1159.346667,4028.266667,2247846992
6/2/2020 13:30,4136001,9kRcWv60rDACzjR,1261.066667,1229.9,4331.733333,2247847296
6/2/2020 13:45,4136001,9kRcWv60rDACzjR,1243.306667,1212.626667,4640.333333,2247847604
6/2/2020 14:00,4136001,9kRcWv60rDACzjR,1301.735714,1269.364286,4953.357143,2247847917
6/2/2020 14:15,4136001,9kRcWv60rDACzjR,950.8533333,928.9866667,5217.666667,2247848182
6/2/2020 14:30,4136001,9kRcWv60rDACzjR,836.12,817.4666667,5438.933333,2247848403
6/2/2020 14:45,4136001,9kRcWv60rDACzjR,1051.726667,1027.58,5666.4,2247848630
6/2/2020 15:00,4136001,9kRcWv60rDACzjR,751.8,735.2785714,5886.214286,2247848850
6/2/2020 15:15,4136001,9kRcWv60rDACzjR,596.8733333,583.6933333,6020.2,2247848984
6/2/2020 15:30,4136001,9kRcWv60rDACzjR,793.6333333,776.32,6226.333333,2247849190
6/2/2020 15:45,4136001,9kRcWv60rDACzjR,542.5466667,531.5066667,6389.733333,2247849354
6/2/2020 16:00,4136001,9kRcWv60rDACzjR,338.4533333,331.2333333,4752.866667,1648422926
6/2/2020 16:15,4136001,9kRcWv60rDACzjR,0,0,0,0
6/2/2020 16:30,4136001,9kRcWv60rDACzjR,0,0,0,160560678.2
6/2/2020 16:45,4136001,9kRcWv60rDACzjR,486.9666667,477.2533333,5711,2247849546
6/2/2020 17:00,4136001,9kRcWv60rDACzjR,504.22,494.54,6716.333333,2247849680
6/2/2020 17:15,4136001,9kRcWv60rDACzjR,404.86,397.7733333,6828.066667,2247849792
6/2/2020 17:30,4136001,9kRcWv60rDACzjR,334.28,328.5333333,6919.866667,2247849884
6/2/2020 17:45,4136001,9kRcWv60rDACzjR,197.9642857,193.9428571,6988,2247849952
6/2/2020 18:00,4136001,9kRcWv60rDACzjR,151.96,148.5266667,7027.2,2247849991
6/2/2020 18:15,4136001,9kRcWv60rDACzjR,82.06,79.62666667,7057.4,2247850021
6/2/2020 18:30,4136001,9kRcWv60rDACzjR,24.78,23.92,7069.666667,2247850034
6/2/2020 18:45,4136001,9kRcWv60rDACzjR,1.228571429,1.178571429,7073,2247850037
6/2/2020 19:00,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 19:15,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 19:30,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 19:45,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 20:00,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 20:15,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 20:30,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 20:45,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 21:00,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 21:15,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 21:30,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 21:45,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 22:00,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 22:15,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 22:30,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 22:45,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 23:00,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 23:15,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 23:30,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/2/2020 23:45,4136001,9kRcWv60rDACzjR,0,0,7073,2247850037
6/3/2020 0:00,4136001,9kRcWv60rDACzjR,0,0,2829.2,2247850037
6/3/2020 0:15,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 0:30,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 0:45,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 1:00,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 1:15,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 1:30,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 1:45,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 2:00,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 2:15,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 2:30,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 2:45,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 3:00,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 3:15,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 3:30,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 3:45,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 4:00,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 4:15,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 4:30,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 4:45,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 5:00,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 5:15,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 5:30,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 5:45,4136001,9kRcWv60rDACzjR,0,0,0,2247850037
6/3/2020 6:00,4136001,9kRcWv60rDACzjR,4.006666667,3.86,0,2247850037
6/3/2020 6:15,4136001,9kRcWv60rDACzjR,28.70666667,27.72,3.266666667,2247850040
6/3/2020 6:30,4136001,9kRcWv60rDACzjR,60.64666667,58.71333333,14.13333333,2247850051
6/3/2020 6:45,4136001,9kRcWv60rDACzjR,108.0133333,104.98,32.73333333,2247850070
6/3/2020 7:00,4136001,9kRcWv60rDACzjR,148.9785714,145.3,65.85714286,2247850103
6/3/2020 7:15,4136001,9kRcWv60rDACzjR,168.4533333,164.86,103.8,2247850141
6/3/2020 7:30,4136001,9kRcWv60rDACzjR,194.8066667,190.9066667,147.4666667,2247850184
6/3/2020 7:45,4136001,9kRcWv60rDACzjR,377.92,370.4733333,205.8,2247850243
6/3/2020 8:00,4136001,9kRcWv60rDACzjR,438.9066667,430.86,324.6,2247850362
6/3/2020 8:15,4136001,9kRcWv60rDACzjR,448.6642857,440.4785714,426.8571429,2247850464
6/3/2020 8:30,4136001,9kRcWv60rDACzjR,502.4666667,492.6133333,538.9333333,2247850576
6/3/2020 8:45,4136001,9kRcWv60rDACzjR,515.38,505.2333333,667.7333333,2247850705
6/3/2020 9:00,4136001,9kRcWv60rDACzjR,735.64,720.1466667,816.9333333,2247850854
6/3/2020 9:15,4136001,9kRcWv60rDACzjR,433.4533333,425.1,973.8666667,2247851011
6/3/2020 9:30,4136001,9kRcWv60rDACzjR,524.4571429,514.2785714,1075.857143,2247851113
6/3/2020 9:45,4136001,9kRcWv60rDACzjR,623.74,611.1133333,1204.4,2247851241
6/3/2020 10:00,4136001,9kRcWv60rDACzjR,554.14,542.9933333,1369.6,2247851407
6/3/2020 10:15,4136001,9kRcWv60rDACzjR,429.54,420.9933333,1500,2247851537
6/3/2020 10:30,4136001,9kRcWv60rDACzjR,453.6733333,444.9533333,1587.066667,2247851624
6/3/2020 10:45,4136001,9kRcWv60rDACzjR,137.9357143,134.8857143,478.9285714,642243346.6
6/3/2020 11:00,4136001,9kRcWv60rDACzjR,60.84666667,59.52,903.4666667,1798281382
6/3/2020 11:15,4136001,9kRcWv60rDACzjR,0,0,1694,2247851731
6/3/2020 11:30,4136001,9kRcWv60rDACzjR,0,0,1694,2247851731
6/3/2020 11:45,4136001,9kRcWv60rDACzjR,0,0,1694,2247851731
6/3/2020 12:00,4136001,9kRcWv60rDACzjR,0,0,1694,2247851731
6/3/2020 12:15,4136001,9kRcWv60rDACzjR,0,0,1694,2247851731
6/3/2020 12:30,4136001,9kRcWv60rDACzjR,0,0,1694,2247851731
6/3/2020 12:45,4136001,9kRcWv60rDACzjR,40.41333333,39.62666667,1695.2,2247851732
6/3/2020 13:00,4136001,9kRcWv60rDACzjR,112.42,109.46,1716.933333,2247851754
6/3/2020 13:15,4136001,9kRcWv60rDACzjR,644.7142857,631.4714286,1794.071429,2247851831
6/3/2020 13:30,4136001,9kRcWv60rDACzjR,631.1066667,618.2533333,1968.266667,2247852005
6/3/2020 13:45,4136001,9kRcWv60rDACzjR,565.58,545.55,2068.833333,2247852106
6/3/2020 14:15,4136001,9kRcWv60rDACzjR,1038.714286,1014.992857,2611.285714,2247852648
6/3/2020 14:30,4136001,9kRcWv60rDACzjR,651.2285714,637.9,2802.071429,2247852839
6/3/2020 14:45,4136001,9kRcWv60rDACzjR,826.9866667,808.6066667,2956.6,2247852994
6/3/2020 15:00,4136001,9kRcWv60rDACzjR,1129.44,1102.473333,3218.666667,2247853256
6/3/2020 15:15,4136001,9kRcWv60rDACzjR,725.7333333,710.5466667,3454.066667,2247853491
6/3/2020 15:30,4136001,9kRcWv60rDACzjR,396.5428571,389.3285714,3587.428571,2247853624
6/3/2020 15:45,4136001,9kRcWv60rDACzjR,686.8,672.6466667,3717.666667,2247853755
6/3/2020 16:00,4136001,9kRcWv60rDACzjR,473.3066667,464.3866667,3876,2247853913
6/3/2020 16:15,4136001,9kRcWv60rDACzjR,301.44,296.0533333,3967.066667,2247854004
6/3/2020 16:30,4136001,9kRcWv60rDACzjR,259.16,254.1733333,4032,2247854069
6/3/2020 16:45,4136001,9kRcWv60rDACzjR,291.45,286.0928571,4096.285714,2247854133
6/3/2020 17:00,4136001,9kRcWv60rDACzjR,247.3533333,242.6666667,4166.333333,2247854203
6/3/2020 17:15,4136001,9kRcWv60rDACzjR,174.9666667,171.4866667,4218.4,2247854255
6/3/2020 17:30,4136001,9kRcWv60rDACzjR,151.42,147.8466667,4258,2247854295
6/3/2020 17:45,4136001,9kRcWv60rDACzjR,122.62,119.2733333,4293.133333,2247854330
6/3/2020 18:00,4136001,9kRcWv60rDACzjR,78.36428571,76.02857143,4317.214286,2247854354
6/3/2020 18:15,4136001,9kRcWv60rDACzjR,38.42666667,37.14666667,4330.6,2247854368
6/3/2020 18:30,4136001,9kRcWv60rDACzjR,13.2,12.72666667,4336.8,2247854374
6/3/2020 18:45,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 19:00,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 19:15,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 19:30,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 19:45,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 20:00,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 20:15,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 20:30,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 20:45,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 21:00,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 21:15,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 21:30,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 21:45,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 22:00,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 22:15,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 22:30,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 22:45,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 23:00,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 23:15,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 23:30,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/3/2020 23:45,4136001,9kRcWv60rDACzjR,0,0,4339,2247854376
6/4/2020 0:00,4136001,9kRcWv60rDACzjR,0,0,1549.642857,2247854376
6/4/2020 0:15,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 0:30,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 0:45,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 1:00,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 1:15,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 1:30,4136001,9kRcWv60rDACzjR,0,0,0,2097997418
6/4/2020 1:45,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 2:00,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 2:15,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 2:30,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 2:45,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 3:00,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 3:15,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 3:30,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 3:45,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 4:00,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 4:15,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 4:30,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 4:45,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 5:00,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 5:15,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 5:30,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 5:45,4136001,9kRcWv60rDACzjR,0,0,0,2247854376
6/4/2020 6:00,4136001,9kRcWv60rDACzjR,6.753333333,6.52,0,2247854376
6/4/2020 6:15,4136001,9kRcWv60rDACzjR,30.49333333,29.46,3.866666667,2247854380
6/4/2020 6:30,4136001,9kRcWv60rDACzjR,64.77857143,62.72142857,14.71428571,2247854391
6/4/2020 6:45,4136001,9kRcWv60rDACzjR,102.3066667,99.40666667,35,2247854411
6/4/2020 7:00,4136001,9kRcWv60rDACzjR,162.8933333,159.28,66.13333333,2247854442
6/4/2020 7:15,4136001,9kRcWv60rDACzjR,213.64,209.46,115.1333333,2247854491
6/4/2020 7:30,4136001,9kRcWv60rDACzjR,253.5066667,248.6066667,170.5333333,2247854547
6/4/2020 7:45,4136001,9kRcWv60rDACzjR,354.9428571,348.9,242.6428571,2247854619
6/4/2020 8:00,4136001,9kRcWv60rDACzjR,392.9866667,386.1,332.6,2247854709
6/4/2020 8:15,4136001,9kRcWv60rDACzjR,611.1666667,598.7733333,461.6666667,2247854838
6/4/2020 8:30,4136001,9kRcWv60rDACzjR,522.94,512.64,597.8666667,2247854974
6/4/2020 8:45,4136001,9kRcWv60rDACzjR,527.7933333,517.36,725.0666667,2247855101
6/4/2020 9:00,4136001,9kRcWv60rDACzjR,578.9785714,567.3785714,859.2857143,2247855235
6/4/2020 9:15,4136001,9kRcWv60rDACzjR,675.7666667,661.9,1009.133333,2247855385
6/4/2020 9:30,4136001,9kRcWv60rDACzjR,724.2066667,709.1066667,1182.4,2247855558
6/4/2020 9:45,4136001,9kRcWv60rDACzjR,673.7866667,659.22,1353.8,2247855730
6/4/2020 10:00,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
6/4/2020 10:15,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
6/4/2020 10:30,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
6/4/2020 10:45,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
6/4/2020 11:00,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
6/4/2020 11:15,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
6/4/2020 11:30,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
6/4/2020 11:45,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
6/4/2020 12:00,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
6/4/2020 12:15,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
6/4/2020 12:30,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
6/4/2020 12:45,4136001,9kRcWv60rDACzjR,0,0,1447,2247855823
